_unit_id,_worker_id,video1_score,video2_score,video1_fname,video2_fname
3483629767,46638364,score_5,score_4,1MgcrYdYas0_output_04_0.mp4,1MgcrYdYas0_output_06_8.mp4
3483629767,47116786,score_5,score_5,1MgcrYdYas0_output_04_0.mp4,1MgcrYdYas0_output_06_8.mp4
3483629767,46547473,score_4,score_4,1MgcrYdYas0_output_04_0.mp4,1MgcrYdYas0_output_06_8.mp4
3483629768,45650746,score_1,score_2,1g7sOtOiSRo_output_06_0.mp4,1g7sOtOiSRo_output_06_9.mp4
3483629768,47240154,score_1,score_3,1g7sOtOiSRo_output_06_0.mp4,1g7sOtOiSRo_output_06_9.mp4
3483629768,45610150,score_1,score_4,1g7sOtOiSRo_output_06_0.mp4,1g7sOtOiSRo_output_06_9.mp4
3483629769,46995204,score_3,score_1,2WxUIkF2zEw_output_03_4.mp4,2WxUIkF2zEw_output_05_8.mp4
3483629769,45650746,score_2,score_4,2WxUIkF2zEw_output_03_4.mp4,2WxUIkF2zEw_output_05_8.mp4
3483629769,46140132,score_4,score_1,2WxUIkF2zEw_output_03_4.mp4,2WxUIkF2zEw_output_05_8.mp4
3483629770,46140132,score_5,score_1,3AzacBprTzU_output_01_5.mp4,3AzacBprTzU_output_01_9.mp4
3483629770,46943916,score_5,score_1,3AzacBprTzU_output_01_5.mp4,3AzacBprTzU_output_01_9.mp4
3483629770,47100814,score_5,score_5,3AzacBprTzU_output_01_5.mp4,3AzacBprTzU_output_01_9.mp4
3483629771,47100814,score_4,score_4,0yTfnhm-Ny0_output_05_3.mp4,0yTfnhm-Ny0_output_05_5.mp4
3483629771,47310444,score_5,score_3,0yTfnhm-Ny0_output_05_3.mp4,0yTfnhm-Ny0_output_05_5.mp4
3483629771,46583822,score_4,score_3,0yTfnhm-Ny0_output_05_3.mp4,0yTfnhm-Ny0_output_05_5.mp4
3490154114,47227806,score_3,score_4,_mr2Rpuqlyw_output_03_7.mp4,_mr2Rpuqlyw_output_07_0.mp4
3490154114,47227806,score_3,score_4,_mr2Rpuqlyw_output_03_7.mp4,_mr2Rpuqlyw_output_07_0.mp4
3490154114,47227806,score_3,score_4,_mr2Rpuqlyw_output_03_7.mp4,_mr2Rpuqlyw_output_07_0.mp4
3490154115,46140132,score_4,score_4,2es7oZzwLWM_output_06_8.mp4,2es7oZzwLWM_output_09_0.mp4
3490154115,46140132,score_4,score_4,2es7oZzwLWM_output_06_8.mp4,2es7oZzwLWM_output_09_0.mp4
3490154115,46140132,score_4,score_4,2es7oZzwLWM_output_06_8.mp4,2es7oZzwLWM_output_09_0.mp4
3483629774,46140125,score_4,score_5,0OhqyNGlJYE_output_09_6.mp4,0OhqyNGlJYE_output_09_9.mp4
3483629774,47310381,score_4,score_5,0OhqyNGlJYE_output_09_6.mp4,0OhqyNGlJYE_output_09_9.mp4
3483629774,47083871,score_4,score_3,0OhqyNGlJYE_output_09_6.mp4,0OhqyNGlJYE_output_09_9.mp4
3483629776,46638364,score_1,score_1,1pViEqMXJH0_output_05_6.mp4,1pViEqMXJH0_output_06_3.mp4
3483629776,47310381,score_1,score_1,1pViEqMXJH0_output_05_6.mp4,1pViEqMXJH0_output_06_3.mp4
3483629776,46995204,score_1,score_1,1pViEqMXJH0_output_05_6.mp4,1pViEqMXJH0_output_06_3.mp4
3483629777,47240154,score_3,score_4,0JjprYD2Yhw_output_03_9.mp4,0JjprYD2Yhw_original.mp4
3483629777,47116786,score_2,score_2,0JjprYD2Yhw_output_03_9.mp4,0JjprYD2Yhw_original.mp4
3483629777,46140125,score_1,score_3,0JjprYD2Yhw_output_03_9.mp4,0JjprYD2Yhw_original.mp4
3483629778,46140132,score_5,score_5,0jy-sVREk4o_output_08_8.mp4,0jy-sVREk4o_output_08_4.mp4
3483629778,47227806,score_5,score_5,0jy-sVREk4o_output_08_8.mp4,0jy-sVREk4o_output_08_4.mp4
3483629778,46943916,score_3,score_3,0jy-sVREk4o_output_08_8.mp4,0jy-sVREk4o_output_08_4.mp4
3496277149,47314672,score_4,score_4,1FnA3w94zXI_output_02_2.mp4,1FnA3w94zXI_output_09_3.mp4
3496277149,47315123,score_5,score_4,1FnA3w94zXI_output_02_2.mp4,1FnA3w94zXI_output_09_3.mp4
3496277149,46123564,score_3,score_4,1FnA3w94zXI_output_02_2.mp4,1FnA3w94zXI_output_09_3.mp4
3483629780,47310381,score_3,score_2,-22tna7KHzI_output_02_0.mp4,-22tna7KHzI_output_05_6.mp4
3483629780,46267663,score_4,score_5,-22tna7KHzI_output_02_0.mp4,-22tna7KHzI_output_05_6.mp4
3483629780,47078602,score_5,score_5,-22tna7KHzI_output_02_0.mp4,-22tna7KHzI_output_05_6.mp4
3483629781,46638364,score_5,score_4,_mr2Rpuqlyw_output_08_7.mp4,_mr2Rpuqlyw_output_09_5.mp4
3483629781,47310381,score_5,score_5,_mr2Rpuqlyw_output_08_7.mp4,_mr2Rpuqlyw_output_09_5.mp4
3483629781,46995204,score_5,score_3,_mr2Rpuqlyw_output_08_7.mp4,_mr2Rpuqlyw_output_09_5.mp4
3483629782,46140125,score_4,score_4,01he_d18c8o_output_09_7.mp4,01he_d18c8o_output_09_9.mp4
3483629782,46547473,score_3,score_4,01he_d18c8o_output_09_7.mp4,01he_d18c8o_output_09_9.mp4
3483629782,46943916,score_2,score_4,01he_d18c8o_output_09_7.mp4,01he_d18c8o_output_09_9.mp4
3483629783,47116786,score_5,score_4,0xm_4yGhHjc_output_08_1.mp4,0xm_4yGhHjc_output_09_3.mp4
3483629783,47100814,score_4,score_4,0xm_4yGhHjc_output_08_1.mp4,0xm_4yGhHjc_output_09_3.mp4
3483629783,45610150,score_4,score_5,0xm_4yGhHjc_output_08_1.mp4,0xm_4yGhHjc_output_09_3.mp4
3483629784,46140132,score_5,score_5,1JHB_-LCoNA_output_08_0.mp4,1JHB_-LCoNA_output_08_7.mp4
3483629784,46638364,score_5,score_5,1JHB_-LCoNA_output_08_0.mp4,1JHB_-LCoNA_output_08_7.mp4
3483629784,47116786,score_5,score_5,1JHB_-LCoNA_output_08_0.mp4,1JHB_-LCoNA_output_08_7.mp4
3483629785,47310381,score_1,score_3,0B7fwvTtvLM_output_06_6.mp4,0B7fwvTtvLM_output_06_9.mp4
3483629785,47111865,score_1,score_4,0B7fwvTtvLM_output_06_6.mp4,0B7fwvTtvLM_output_06_9.mp4
3483629785,46583822,score_3,score_5,0B7fwvTtvLM_output_06_6.mp4,0B7fwvTtvLM_output_06_9.mp4
3483629786,47310444,score_2,score_2,3-PFuDkTM48_output_07_5.mp4,3-PFuDkTM48_output_07_8.mp4
3483629786,47083871,score_1,score_3,3-PFuDkTM48_output_07_5.mp4,3-PFuDkTM48_output_07_8.mp4
3483629786,47116786,score_3,score_4,3-PFuDkTM48_output_07_5.mp4,3-PFuDkTM48_output_07_8.mp4
3483629788,47078602,score_4,score_1,2WxUIkF2zEw_output_01_6.mp4,2WxUIkF2zEw_output_01_9.mp4
3483629788,46267622,score_3,score_1,2WxUIkF2zEw_output_01_6.mp4,2WxUIkF2zEw_output_01_9.mp4
3483629788,47278508,score_4,score_1,2WxUIkF2zEw_output_01_6.mp4,2WxUIkF2zEw_output_01_9.mp4
3483629789,46995204,score_5,score_5,1dH-lZ8TNLU_output_03_6.mp4,1dH-lZ8TNLU_output_03_1.mp4
3483629789,45610150,score_4,score_4,1dH-lZ8TNLU_output_03_6.mp4,1dH-lZ8TNLU_output_03_1.mp4
3483629789,47100814,score_4,score_5,1dH-lZ8TNLU_output_03_6.mp4,1dH-lZ8TNLU_output_03_1.mp4
3490154116,46140132,score_4,score_4,2zvRxVypSC8_output_01_2.mp4,2zvRxVypSC8_output_08_5.mp4
3490154116,46140132,score_4,score_4,2zvRxVypSC8_output_01_2.mp4,2zvRxVypSC8_output_08_5.mp4
3490154116,46140132,score_4,score_4,2zvRxVypSC8_output_01_2.mp4,2zvRxVypSC8_output_08_5.mp4
3483629791,46140125,score_2,score_2,_4NEAgqguN0_output_01_0.mp4,_4NEAgqguN0_output_02_7.mp4
3483629791,46583822,score_3,score_2,_4NEAgqguN0_output_01_0.mp4,_4NEAgqguN0_output_02_7.mp4
3483629791,46638364,score_2,score_1,_4NEAgqguN0_output_01_0.mp4,_4NEAgqguN0_output_02_7.mp4
3483629792,47100814,score_4,score_1,0xm_4yGhHjc_output_03_9.mp4,0xm_4yGhHjc_output_06_2.mp4
3483629792,46583822,score_1,score_1,0xm_4yGhHjc_output_03_9.mp4,0xm_4yGhHjc_output_06_2.mp4
3483629792,46560350,score_1,score_1,0xm_4yGhHjc_output_03_9.mp4,0xm_4yGhHjc_output_06_2.mp4
3490154990,47240154,score_3,score_5,1Z4x67dhw-s_output_09_9.mp4,1Z4x67dhw-s_output_09_5.mp4
3490154990,47240154,score_3,score_5,1Z4x67dhw-s_output_09_9.mp4,1Z4x67dhw-s_output_09_5.mp4
3490154990,47240154,score_3,score_5,1Z4x67dhw-s_output_09_9.mp4,1Z4x67dhw-s_output_09_5.mp4
3483629794,46140132,score_2,score_2,0CA5CPHRXDc_output_06_3.mp4,0CA5CPHRXDc_output_06_2.mp4
3483629794,47100814,score_1,score_1,0CA5CPHRXDc_output_06_3.mp4,0CA5CPHRXDc_output_06_2.mp4
3483629794,45610150,score_1,score_1,0CA5CPHRXDc_output_06_3.mp4,0CA5CPHRXDc_output_06_2.mp4
3483629795,46140132,score_1,score_4,1ssmAAcX5u8_output_05_7.mp4,1ssmAAcX5u8_output_09_1.mp4
3483629795,47310381,score_1,score_4,1ssmAAcX5u8_output_05_7.mp4,1ssmAAcX5u8_output_09_1.mp4
3483629795,47278508,score_2,score_4,1ssmAAcX5u8_output_05_7.mp4,1ssmAAcX5u8_output_09_1.mp4
3483629797,46140125,score_1,score_1,1cCg1Y7zDnM_output_04_4.mp4,1cCg1Y7zDnM_output_04_7.mp4
3483629797,46638364,score_1,score_1,1cCg1Y7zDnM_output_04_4.mp4,1cCg1Y7zDnM_output_04_7.mp4
3483629797,45610150,score_2,score_1,1cCg1Y7zDnM_output_04_4.mp4,1cCg1Y7zDnM_output_04_7.mp4
3483629798,46547473,score_2,score_2,2__RQYoZrjI_output_02_2.mp4,2__RQYoZrjI_output_05_9.mp4
3483629798,47078602,score_1,score_1,2__RQYoZrjI_output_02_2.mp4,2__RQYoZrjI_output_05_9.mp4
3483629798,47100814,score_2,score_1,2__RQYoZrjI_output_02_2.mp4,2__RQYoZrjI_output_05_9.mp4
3483629799,47116786,score_5,score_5,1F23RciUwDE_output_01_2.mp4,1F23RciUwDE_output_09_9.mp4
3483629799,46638364,score_5,score_5,1F23RciUwDE_output_01_2.mp4,1F23RciUwDE_output_09_9.mp4
3483629799,47240154,score_4,score_4,1F23RciUwDE_output_01_2.mp4,1F23RciUwDE_output_09_9.mp4
3483629800,46140132,score_5,score_1,2qagYYdOh6o_output_03_8.mp4,2qagYYdOh6o_output_03_7.mp4
3483629800,46943916,score_4,score_4,2qagYYdOh6o_output_03_8.mp4,2qagYYdOh6o_output_03_7.mp4
3483629800,46267663,score_3,score_4,2qagYYdOh6o_output_03_8.mp4,2qagYYdOh6o_output_03_7.mp4
3483629801,47111865,score_1,score_2,2uMXfAIMeN0_output_07_9.mp4,2uMXfAIMeN0_output_08_3.mp4
3483629801,46140125,score_3,score_3,2uMXfAIMeN0_output_07_9.mp4,2uMXfAIMeN0_output_08_3.mp4
3483629801,47310444,score_3,score_2,2uMXfAIMeN0_output_07_9.mp4,2uMXfAIMeN0_output_08_3.mp4
3483629802,47083871,score_1,score_2,1aigfM5Tmqk_output_01_1.mp4,1aigfM5Tmqk_output_01_8.mp4
3483629802,46140132,score_1,score_1,1aigfM5Tmqk_output_01_1.mp4,1aigfM5Tmqk_output_01_8.mp4
3483629802,46267622,score_1,score_1,1aigfM5Tmqk_output_01_1.mp4,1aigfM5Tmqk_output_01_8.mp4
3483629803,46140125,score_1,score_5,2rW2I6KmWhw_output_07_1.mp4,2rW2I6KmWhw_output_08_9.mp4
3483629803,46638364,score_1,score_5,2rW2I6KmWhw_output_07_1.mp4,2rW2I6KmWhw_output_08_9.mp4
3483629803,46943916,score_2,score_2,2rW2I6KmWhw_output_07_1.mp4,2rW2I6KmWhw_output_08_9.mp4
3483629804,46140125,score_4,score_4,2JXesKiAqbs_output_06_2.mp4,2JXesKiAqbs_output_06_6.mp4
3483629804,46943916,score_1,score_4,2JXesKiAqbs_output_06_2.mp4,2JXesKiAqbs_output_06_6.mp4
3483629804,46547473,score_4,score_4,2JXesKiAqbs_output_06_2.mp4,2JXesKiAqbs_output_06_6.mp4
3483629805,47111865,score_1,score_4,0yTfnhm-Ny0_output_04_6.mp4,0yTfnhm-Ny0_output_04_8.mp4
3483629805,47100814,score_3,score_4,0yTfnhm-Ny0_output_04_6.mp4,0yTfnhm-Ny0_output_04_8.mp4
3483629805,46943916,score_3,score_2,0yTfnhm-Ny0_output_04_6.mp4,0yTfnhm-Ny0_output_04_8.mp4
3483629806,47111865,score_1,score_3,_vudBMe0eDo_output_06_1.mp4,_vudBMe0eDo_output_09_5.mp4
3483629806,46583822,score_1,score_4,_vudBMe0eDo_output_06_1.mp4,_vudBMe0eDo_output_09_5.mp4
3483629806,46995204,score_1,score_2,_vudBMe0eDo_output_06_1.mp4,_vudBMe0eDo_output_09_5.mp4
3483629807,47111865,score_4,score_4,1ssmAAcX5u8_output_03_0.mp4,1ssmAAcX5u8_output_09_0.mp4
3483629807,47310381,score_5,score_5,1ssmAAcX5u8_output_03_0.mp4,1ssmAAcX5u8_output_09_0.mp4
3483629807,46583822,score_4,score_4,1ssmAAcX5u8_output_03_0.mp4,1ssmAAcX5u8_output_09_0.mp4
3483629808,47240154,score_4,score_2,3H3261x-QgI_output_04_8.mp4,3H3261x-QgI_output_07_0.mp4
3483629808,47116786,score_1,score_1,3H3261x-QgI_output_04_8.mp4,3H3261x-QgI_output_07_0.mp4
3483629808,46140125,score_1,score_1,3H3261x-QgI_output_04_8.mp4,3H3261x-QgI_output_07_0.mp4
3483629809,46140132,score_1,score_5,_4NEAgqguN0_output_05_8.mp4,_4NEAgqguN0_output_09_6.mp4
3483629809,47227806,score_4,score_4,_4NEAgqguN0_output_05_8.mp4,_4NEAgqguN0_output_09_6.mp4
3483629809,47240154,score_1,score_3,_4NEAgqguN0_output_05_8.mp4,_4NEAgqguN0_output_09_6.mp4
3483629810,46140125,score_4,score_5,1JHB_-LCoNA_output_03_7.mp4,1JHB_-LCoNA_output_09_2.mp4
3483629810,47240154,score_2,score_4,1JHB_-LCoNA_output_03_7.mp4,1JHB_-LCoNA_output_09_2.mp4
3483629810,46995204,score_3,score_5,1JHB_-LCoNA_output_03_7.mp4,1JHB_-LCoNA_output_09_2.mp4
3496277564,47315123,score_3,score_4,3OSOrymuA6A_output_03_9.mp4,3OSOrymuA6A_output_09_0.mp4
3496277564,47314672,score_3,score_5,3OSOrymuA6A_output_03_9.mp4,3OSOrymuA6A_output_09_0.mp4
3496277564,47321651,score_3,score_5,3OSOrymuA6A_output_03_9.mp4,3OSOrymuA6A_output_09_0.mp4
3496278243,46412821,score_5,score_3,3NGZcpAZcl0_output_05_0.mp4,3NGZcpAZcl0_output_05_8.mp4
3496278243,46635988,score_4,score_3,3NGZcpAZcl0_output_05_0.mp4,3NGZcpAZcl0_output_05_8.mp4
3496278243,46112354,score_4,score_2,3NGZcpAZcl0_output_05_0.mp4,3NGZcpAZcl0_output_05_8.mp4
3483629813,45650746,score_4,score_3,2qg5P9IJ_9U_output_08_6.mp4,2qg5P9IJ_9U_output_08_5.mp4
3483629813,47078602,score_5,score_5,2qg5P9IJ_9U_output_08_6.mp4,2qg5P9IJ_9U_output_08_5.mp4
3483629813,47116786,score_5,score_5,2qg5P9IJ_9U_output_08_6.mp4,2qg5P9IJ_9U_output_08_5.mp4
3496278006,47315123,score_4,score_4,1dH-lZ8TNLU_output_03_8.mp4,1dH-lZ8TNLU_output_09_5.mp4
3496278006,47314527,score_3,score_4,1dH-lZ8TNLU_output_03_8.mp4,1dH-lZ8TNLU_output_09_5.mp4
3496278006,47086227,score_5,score_3,1dH-lZ8TNLU_output_03_8.mp4,1dH-lZ8TNLU_output_09_5.mp4
3483629815,45650746,score_4,score_3,_mB-DrTf79o_output_05_0.mp4,_mB-DrTf79o_output_07_9.mp4
3483629815,46140125,score_4,score_4,_mB-DrTf79o_output_05_0.mp4,_mB-DrTf79o_output_07_9.mp4
3483629815,47116786,score_4,score_2,_mB-DrTf79o_output_05_0.mp4,_mB-DrTf79o_output_07_9.mp4
3496278007,46560350,score_2,score_2,0Cu33yBwAPg_output_09_3.mp4,0Cu33yBwAPg_output_09_7.mp4
3496278007,46635988,score_5,score_2,0Cu33yBwAPg_output_09_3.mp4,0Cu33yBwAPg_output_09_7.mp4
3496278007,47315123,score_4,score_5,0Cu33yBwAPg_output_09_3.mp4,0Cu33yBwAPg_output_09_7.mp4
3483629817,47116786,score_5,score_4,1ssmAAcX5u8_output_01_5.mp4,1ssmAAcX5u8_output_02_2.mp4
3483629817,45650746,score_2,score_4,1ssmAAcX5u8_output_01_5.mp4,1ssmAAcX5u8_output_02_2.mp4
3483629817,46943916,score_5,score_4,1ssmAAcX5u8_output_01_5.mp4,1ssmAAcX5u8_output_02_2.mp4
3483629818,47240154,score_3,score_3,2zvRxVypSC8_output_02_6.mp4,2zvRxVypSC8_output_08_1.mp4
3483629818,46995204,score_2,score_1,2zvRxVypSC8_output_02_6.mp4,2zvRxVypSC8_output_08_1.mp4
3483629818,47310381,score_2,score_1,2zvRxVypSC8_output_02_6.mp4,2zvRxVypSC8_output_08_1.mp4
3483629819,46583822,score_3,score_3,0x9TnOQ5Nhw_output_03_6.mp4,0x9TnOQ5Nhw_output_09_4.mp4
3483629819,47083871,score_4,score_3,0x9TnOQ5Nhw_output_03_6.mp4,0x9TnOQ5Nhw_output_09_4.mp4
3483629819,47100814,score_3,score_1,0x9TnOQ5Nhw_output_03_6.mp4,0x9TnOQ5Nhw_output_09_4.mp4
3496277150,47315123,score_4,score_3,_4NEAgqguN0_output_05_2.mp4,_4NEAgqguN0_output_05_7.mp4
3496277150,47314672,score_4,score_3,_4NEAgqguN0_output_05_2.mp4,_4NEAgqguN0_output_05_7.mp4
3496277150,47227798,score_5,score_4,_4NEAgqguN0_output_05_2.mp4,_4NEAgqguN0_output_05_7.mp4
3483629821,47310381,score_5,score_2,3-PFuDkTM48_output_01_6.mp4,3-PFuDkTM48_output_01_0.mp4
3483629821,47240154,score_5,score_4,3-PFuDkTM48_output_01_6.mp4,3-PFuDkTM48_output_01_0.mp4
3483629821,46995204,score_5,score_2,3-PFuDkTM48_output_01_6.mp4,3-PFuDkTM48_output_01_0.mp4
3490154992,47278508,score_2,score_3,1g7sOtOiSRo_output_04_2.mp4,1g7sOtOiSRo_output_04_7.mp4
3490154992,47278508,score_2,score_3,1g7sOtOiSRo_output_04_2.mp4,1g7sOtOiSRo_output_04_7.mp4
3490154992,47278508,score_2,score_3,1g7sOtOiSRo_output_04_2.mp4,1g7sOtOiSRo_output_04_7.mp4
3483629823,46140132,score_5,score_5,2Wk4Y3_dMuc_output_04_0.mp4,2Wk4Y3_dMuc_output_04_1.mp4
3483629823,47100814,score_5,score_4,2Wk4Y3_dMuc_output_04_0.mp4,2Wk4Y3_dMuc_output_04_1.mp4
3483629823,47310444,score_5,score_4,2Wk4Y3_dMuc_output_04_0.mp4,2Wk4Y3_dMuc_output_04_1.mp4
3483629824,46943916,score_4,score_3,1o5tdZT6kw8_output_04_0.mp4,1o5tdZT6kw8_output_07_9.mp4
3483629824,46140125,score_4,score_4,1o5tdZT6kw8_output_04_0.mp4,1o5tdZT6kw8_output_07_9.mp4
3483629824,47116786,score_5,score_2,1o5tdZT6kw8_output_04_0.mp4,1o5tdZT6kw8_output_07_9.mp4
3483629825,46943916,score_5,score_2,_mr2Rpuqlyw_output_03_5.mp4,_mr2Rpuqlyw_output_03_7.mp4
3483629825,46995204,score_4,score_4,_mr2Rpuqlyw_output_03_5.mp4,_mr2Rpuqlyw_output_03_7.mp4
3483629825,45650746,score_3,score_4,_mr2Rpuqlyw_output_03_5.mp4,_mr2Rpuqlyw_output_03_7.mp4
3483629826,46140125,score_4,score_4,0bWZNWZ8YCI_output_08_4.mp4,0bWZNWZ8YCI_output_08_1.mp4
3483629826,47111865,score_3,score_4,0bWZNWZ8YCI_output_08_4.mp4,0bWZNWZ8YCI_output_08_1.mp4
3483629826,47310381,score_4,score_1,0bWZNWZ8YCI_output_08_4.mp4,0bWZNWZ8YCI_output_08_1.mp4
3483629827,46583822,score_1,score_1,2Wk4Y3_dMuc_output_05_7.mp4,2Wk4Y3_dMuc_output_05_2.mp4
3483629827,47116786,score_1,score_2,2Wk4Y3_dMuc_output_05_7.mp4,2Wk4Y3_dMuc_output_05_2.mp4
3483629827,47111865,score_2,score_1,2Wk4Y3_dMuc_output_05_7.mp4,2Wk4Y3_dMuc_output_05_2.mp4
3483629829,46140125,score_5,score_5,1ssmAAcX5u8_output_03_1.mp4,1ssmAAcX5u8_output_08_8.mp4
3483629829,45610150,score_4,score_5,1ssmAAcX5u8_output_03_1.mp4,1ssmAAcX5u8_output_08_8.mp4
3483629829,46267663,score_5,score_5,1ssmAAcX5u8_output_03_1.mp4,1ssmAAcX5u8_output_08_8.mp4
3490154118,47227806,score_5,score_5,0F04c_rY4aw_output_08_3.mp4,0F04c_rY4aw_output_08_7.mp4
3490154118,47227806,score_5,score_5,0F04c_rY4aw_output_08_3.mp4,0F04c_rY4aw_output_08_7.mp4
3490154118,47227806,score_5,score_5,0F04c_rY4aw_output_08_3.mp4,0F04c_rY4aw_output_08_7.mp4
3483629831,46638364,score_5,score_4,2tBRn4xKmzM_output_03_1.mp4,2tBRn4xKmzM_output_05_2.mp4
3483629831,47116786,score_4,score_3,2tBRn4xKmzM_output_03_1.mp4,2tBRn4xKmzM_output_05_2.mp4
3483629831,46995204,score_4,score_4,2tBRn4xKmzM_output_03_1.mp4,2tBRn4xKmzM_output_05_2.mp4
3483629832,47078602,score_2,score_4,3AzacBprTzU_output_08_1.mp4,3AzacBprTzU_output_08_8.mp4
3483629832,47116786,score_1,score_5,3AzacBprTzU_output_08_1.mp4,3AzacBprTzU_output_08_8.mp4
3483629832,47100814,score_1,score_5,3AzacBprTzU_output_08_1.mp4,3AzacBprTzU_output_08_8.mp4
3496277151,47052067,score_5,score_4,2REf8hLLYMw_output_02_2.mp4,2REf8hLLYMw_output_09_7.mp4
3496277151,46560350,score_3,score_2,2REf8hLLYMw_output_02_2.mp4,2REf8hLLYMw_output_09_7.mp4
3496277151,47314672,score_4,score_3,2REf8hLLYMw_output_02_2.mp4,2REf8hLLYMw_output_09_7.mp4
3483629835,47111865,score_1,score_2,2es7oZzwLWM_output_07_2.mp4,2es7oZzwLWM_output_08_8.mp4
3483629835,47116786,score_2,score_3,2es7oZzwLWM_output_07_2.mp4,2es7oZzwLWM_output_08_8.mp4
3483629835,46995204,score_1,score_2,2es7oZzwLWM_output_07_2.mp4,2es7oZzwLWM_output_08_8.mp4
3490154993,47227806,score_3,score_5,-2sE5CH8Wb8_output_03_1.mp4,-2sE5CH8Wb8_output_03_9.mp4
3490154993,47227806,score_3,score_5,-2sE5CH8Wb8_output_03_1.mp4,-2sE5CH8Wb8_output_03_9.mp4
3490154993,47227806,score_3,score_5,-2sE5CH8Wb8_output_03_1.mp4,-2sE5CH8Wb8_output_03_9.mp4
3496278244,47086227,score_5,score_3,1dH-lZ8TNLU_output_01_4.mp4,1dH-lZ8TNLU_output_04_4.mp4
3496278244,47227811,score_3,score_4,1dH-lZ8TNLU_output_01_4.mp4,1dH-lZ8TNLU_output_04_4.mp4
3496278244,47321651,score_5,score_5,1dH-lZ8TNLU_output_01_4.mp4,1dH-lZ8TNLU_output_04_4.mp4
3483629838,47111865,score_2,score_1,_w7IRavHAIA_output_03_1.mp4,_w7IRavHAIA_output_03_2.mp4
3483629838,45610150,score_5,score_5,_w7IRavHAIA_output_03_1.mp4,_w7IRavHAIA_output_03_2.mp4
3483629838,46638364,score_5,score_1,_w7IRavHAIA_output_03_1.mp4,_w7IRavHAIA_output_03_2.mp4
3483629839,46995204,score_5,score_3,_xXjtC5N1-Q_output_04_1.mp4,_xXjtC5N1-Q_output_07_6.mp4
3483629839,47116786,score_5,score_2,_xXjtC5N1-Q_output_04_1.mp4,_xXjtC5N1-Q_output_07_6.mp4
3483629839,47078602,score_5,score_3,_xXjtC5N1-Q_output_04_1.mp4,_xXjtC5N1-Q_output_07_6.mp4
3483629840,45650746,score_4,score_4,1dH-lZ8TNLU_output_06_6.mp4,1dH-lZ8TNLU_output_06_8.mp4
3483629840,46140125,score_4,score_4,1dH-lZ8TNLU_output_06_6.mp4,1dH-lZ8TNLU_output_06_8.mp4
3483629840,47240154,score_4,score_3,1dH-lZ8TNLU_output_06_6.mp4,1dH-lZ8TNLU_output_06_8.mp4
3496278245,46123564,score_4,score_3,1dH-lZ8TNLU_output_03_3.mp4,1dH-lZ8TNLU_output_03_8.mp4
3496278245,47315123,score_5,score_3,1dH-lZ8TNLU_output_03_3.mp4,1dH-lZ8TNLU_output_03_8.mp4
3496278245,47314672,score_5,score_5,1dH-lZ8TNLU_output_03_3.mp4,1dH-lZ8TNLU_output_03_8.mp4
3483629843,46140125,score_1,score_1,2qagYYdOh6o_output_03_9.mp4,2qagYYdOh6o_output_08_0.mp4
3483629843,47227806,score_2,score_5,2qagYYdOh6o_output_03_9.mp4,2qagYYdOh6o_output_08_0.mp4
3483629843,47100814,score_3,score_5,2qagYYdOh6o_output_03_9.mp4,2qagYYdOh6o_output_08_0.mp4
3483629844,47111865,score_4,score_3,1JHB_-LCoNA_output_05_0.mp4,1JHB_-LCoNA_output_07_9.mp4
3483629844,47240154,score_5,score_3,1JHB_-LCoNA_output_05_0.mp4,1JHB_-LCoNA_output_07_9.mp4
3483629844,45610150,score_4,score_2,1JHB_-LCoNA_output_05_0.mp4,1JHB_-LCoNA_output_07_9.mp4
3483629845,46638364,score_3,score_1,0EQYTfW7TDc_output_06_4.mp4,0EQYTfW7TDc_output_07_4.mp4
3483629845,46140125,score_4,score_1,0EQYTfW7TDc_output_06_4.mp4,0EQYTfW7TDc_output_07_4.mp4
3483629845,45650746,score_4,score_4,0EQYTfW7TDc_output_06_4.mp4,0EQYTfW7TDc_output_07_4.mp4
3490154994,47227806,score_4,score_4,00z0M1DJyAw_output_05_5.mp4,00z0M1DJyAw_output_05_7.mp4
3490154994,47240154,score_4,score_4,00z0M1DJyAw_output_05_5.mp4,00z0M1DJyAw_output_05_7.mp4
3490154994,47227806,score_4,score_4,00z0M1DJyAw_output_05_5.mp4,00z0M1DJyAw_output_05_7.mp4
3483629848,46140132,score_4,score_4,2jKheXvnT6o_output_02_8.mp4,2jKheXvnT6o_output_02_3.mp4
3483629848,46140125,score_1,score_3,2jKheXvnT6o_output_02_8.mp4,2jKheXvnT6o_output_02_3.mp4
3483629848,47310381,score_1,score_3,2jKheXvnT6o_output_02_8.mp4,2jKheXvnT6o_output_02_3.mp4
3483629849,46547473,score_3,score_1,3_54-fv4bQE_output_01_0.mp4,3_54-fv4bQE_output_06_2.mp4
3483629849,47278508,score_3,score_1,3_54-fv4bQE_output_01_0.mp4,3_54-fv4bQE_output_06_2.mp4
3483629849,46267622,score_1,score_1,3_54-fv4bQE_output_01_0.mp4,3_54-fv4bQE_output_06_2.mp4
3483629850,47116786,score_5,score_4,2qagYYdOh6o_output_02_0.mp4,2qagYYdOh6o_output_04_3.mp4
3483629850,46267663,score_4,score_5,2qagYYdOh6o_output_02_0.mp4,2qagYYdOh6o_output_04_3.mp4
3483629850,46547473,score_4,score_5,2qagYYdOh6o_output_02_0.mp4,2qagYYdOh6o_output_04_3.mp4
